mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	timesig	staff	voice	duration	gracenote	tremolo	nominal_duration	scalar	tied	tpc	midi	name	octave	chord_id
3	3	8	8	3.0	0	0	4/4	3	2	3/4			1/2	3/2		2	50	D3	3	36
3	3	8	8	1.0	0	0	4/4	3	1	1/4			1/4	1		-1	53	F3	3	32
3	3	8	8	3.0	0	0	4/4	2	1	3/4			1/2	3/2		2	62	D4	4	29
3	3	9	9	1.0	1/4	1/4	4/4	3	1	1/4			1/4	1		0	48	C3	3	33
3	3	9	9	1.0	1/4	1/4	4/4	3	1	1/4			1/4	1		4	52	E3	3	33
3	3	10	10	1.0	1/2	1/2	4/4	3	1	1/4			1/4	1		-2	46	Bb2	2	34
3	3	10	10	1.0	1/2	1/2	4/4	3	1	1/4			1/4	1		2	50	D3	3	34
3	3	11	11	1.0	3/4	3/4	4/4	3	1	1/4			1/4	1		3	45	A2	2	35
3	3	11	11	1.0	3/4	3/4	4/4	3	1	1/4			1/4	1		7	49	C#3	3	35
3	3	11	11	0.5	3/4	3/4	4/4	2	1	1/8			1/8	1		4	52	E3	3	30
3	3	11	11	0.5	3/4	3/4	4/4	2	1	1/8			1/8	1		4	64	E4	4	30
3	3	23/2	23/2	0.5	7/8	7/8	4/4	2	1	1/8			1/8	1		-1	53	F3	3	31
3	3	23/2	23/2	0.5	7/8	7/8	4/4	2	1	1/8			1/8	1		-1	65	F4	4	31
4	4	12	12	1.0	0	0	4/4	3	1	1/4			1/4	1		-2	46	Bb2	2	40
4	4	12	12	1.0	0	0	4/4	3	1	1/4			1/4	1		2	50	D3	3	40
4	4	12	12	3.0	0	0	4/4	3	2	3/4			1/2	3/2		2	50	D3	3	44
4	4	12	12	3.0	0	0	4/4	2	1	3/4			1/2	3/2		2	62	D4	4	37
4	4	13	13	1.0	1/4	1/4	4/4	3	1	1/4			1/4	1		-4	44	Ab2	2	41
4	4	13	13	1.0	1/4	1/4	4/4	3	1	1/4			1/4	1		0	48	C3	3	41
4	4	14	14	1.0	1/2	1/2	4/4	3	1	1/4			1/4	1		1	43	G2	2	42
4	4	14	14	1.0	1/2	1/2	4/4	3	1	1/4			1/4	1		5	47	B2	2	42
4	4	15	15	1.0	3/4	3/4	4/4	3	1	1/4			1/4	1		-6	42	Gb2	2	43
4	4	15	15	1.0	3/4	3/4	4/4	3	1	1/4			1/4	1		-2	46	Bb2	2	43
4	4	15	15	0.5	3/4	3/4	4/4	2	1	1/8			1/8	1		4	52	E3	3	38
4	4	15	15	0.5	3/4	3/4	4/4	2	1	1/8			1/8	1		4	64	E4	4	38
4	4	31/2	31/2	0.5	7/8	7/8	4/4	2	1	1/8			1/8	1		-1	53	F3	3	39
4	4	31/2	31/2	0.5	7/8	7/8	4/4	2	1	1/8			1/8	1		-1	65	F4	4	39
5	5	16	16	1.0	0	0	4/4	3	1	1/4			1/4	1		-1	29	F1	1	49
5	5	16	16	1.0	0	0	4/4	3	1	1/4			1/4	1		-1	41	F2	2	49
5	5	16	16	4.0	0	0	4/4	2	2	1		1/2_c32_1	1	1		2	62	D4	4	47
5	5	16	16	4.0	0	0	4/4	2	2	1		1/2_c32_2	1	1		-1	65	F4	4	48
5	5	16	16	2.0	0	0	4/4	2	1	1/2			1/2	1		2	74	D5	5	45
5	5	17	17	1.0	1/4	1/4	4/4	3	1	1/4			1/4	1		1	31	G1	1	50
5	5	17	17	1.0	1/4	1/4	4/4	3	1	1/4			1/4	1		1	43	G2	2	50
5	5	18	18	1.0	1/2	1/2	4/4	3	1	1/4			1/4	1		8	32	G#1	1	51
5	5	18	18	1.0	1/2	1/2	4/4	3	1	1/4			1/4	1		8	44	G#2	2	51
5	5	18	18	2.0	1/2	1/2	4/4	2	1	1/2			1/2	1		7	73	C#5	5	46
5	5	19	19	1.0	3/4	3/4	4/4	3	1	1/4			1/4	1		3	33	A1	1	52
5	5	19	19	1.0	3/4	3/4	4/4	3	1	1/4			1/4	1		3	45	A2	2	52
6	6	20	20	1.0	0	0	4/4	3	1	1/4			1/4	1		2	38	D2	2	58
6	6	20	20	1.0	0	0	4/4	3	1	1/4			1/4	1		2	50	D3	3	58
6	6	20	20	3.0	0	0	4/4	2	2	3/4		3/8_c32_1	1/2	3/2		2	62	D4	4	56
6	6	20	20	3.0	0	0	4/4	2	2	3/4		3/8_c32_2	1/2	3/2		-1	65	F4	4	57
6	6	20	20	3.0	0	0	4/4	2	1	3/4			1/2	3/2		0	72	C5	5	53
6	6	21	21	1.0	1/4	1/4	4/4	3	1	1/4			1/4	1		7	37	C#2	2	59
6	6	21	21	1.0	1/4	1/4	4/4	3	1	1/4			1/4	1		7	49	C#3	3	59
6	6	22	22	1.0	1/2	1/2	4/4	3	1	1/4			1/4	1		0	36	C2	2	60
6	6	22	22	1.0	1/2	1/2	4/4	3	1	1/4			1/4	1		0	48	C3	3	60
6	6	23	23	1.0	3/4	3/4	4/4	3	1	1/4			1/4	1		5	35	B1	1	61
6	6	23	23	1.0	3/4	3/4	4/4	3	1	1/4			1/4	1		5	47	B2	2	61
6	6	23	23	0.5	3/4	3/4	4/4	2	1	1/8			1/8	1		4	64	E4	4	54
6	6	47/2	47/2	0.5	7/8	7/8	4/4	2	1	1/8			1/8	1		-1	65	F4	4	55
7	7	24	24	2.0	0	0	4/4	3	1	1/2			1/2	1		-2	34	Bb1	1	69
7	7	24	24	2.0	0	0	4/4	3	1	1/2			1/2	1		-2	46	Bb2	2	69
7	7	24	24	2.0	0	0	4/4	2	2	1/2			1/2	1		2	62	D4	4	66
7	7	24	24	2.0	0	0	4/4	2	2	1/2			1/2	1		-1	65	F4	4	66
7	7	24	24	1.0	0	0	4/4	2	1	1/4			1/4	1		4	76	E5	5	62
7	7	25	25	1.0	1/4	1/4	4/4	2	1	1/4			1/4	1		2	74	D5	5	63
7	7	26	26	2.0	1/2	1/2	4/4	3	1	1/2			1/2	1		3	33	A1	1	70
7	7	26	26	2.0	1/2	1/2	4/4	3	1	1/2			1/2	1		3	45	A2	2	70
7	7	26	26	2.0	1/2	1/2	4/4	2	2	1/2		1/4_c32_1	1/2	1		2	62	D4	4	67
7	7	26	26	2.0	1/2	1/2	4/4	2	2	1/2		1/4_c32_2	1/2	1		-1	65	F4	4	68
7	7	26	26	1.0	1/2	1/2	4/4	2	1	1/4			1/4	1		7	73	C#5	5	64
7	7	27	27	1.0	3/4	3/4	4/4	2	1	1/4			1/4	1		0	72	C5	5	65
8	8	28	28	2.0	0	0	4/4	3	1	1/2			1/2	1		-4	32	Ab1	1	80
8	8	28	28	2.0	0	0	4/4	3	1	1/2			1/2	1		-4	44	Ab2	2	80
8	8	28	28	2.0	0	0	4/4	2	3	1/2			1/2	1		2	62	D4	4	78
8	8	28	28	1.0	0	0	4/4	2	2	1/4			1/4	1		-1	65	F4	4	74
8	8	28	28	3.0	0	0	4/4	2	1	3/4			1/2	3/2		0	72	C5	5	71
8	8	29	29	1.0	1/4	1/4	4/4	2	2	1/4			1/4	1		4	64	E4	4	75
8	8	30	30	1.0	1/2	1/2	4/4	3	1	1/4			1/4	1		1	31	G1	1	81
8	8	30	30	1.0	1/2	1/2	4/4	3	1	1/4			1/4	1		1	43	G2	2	81
8	8	30	30	2.0	1/2	1/2	4/4	2	3	1/2			1/2	1		0	60	C4	4	79
8	8	30	30	1.0	1/2	1/2	4/4	2	2	1/4			1/4	1		-3	63	Eb4	4	76
8	8	31	31	1.0	3/4	3/4	4/4	3	1	1/4			1/4	1		-1	29	F1	1	82
8	8	31	31	1.0	3/4	3/4	4/4	3	1	1/4			1/4	1		-1	41	F2	2	82
8	8	31	31	1.0	3/4	3/4	4/4	2	2	1/4			1/4	1		2	62	D4	4	77
8	8	31	31	0.5	3/4	3/4	4/4	2	1	1/8			1/8	1		6	66	F#4	4	72
8	8	63/2	63/2	0.5	7/8	7/8	4/4	2	1	1/8			1/8	1		1	67	G4	4	73
9	9	32	32	0.0	0	0	4/4	2	1	0	acciaccatura		1/8	1		1	67	G4	4	83
9	9	32	32	2.0	0	0	4/4	3	2	1/2			1/2	1		-3	39	Eb2	2	92
9	9	32	32	4.0	0	0	4/4	3	1	1			1	1		0	48	C3	3	91
9	9	32	32	4.0	0	0	4/4	3	1	1			1	1		1	55	G3	3	91
9	9	32	32	1.0	0	0	4/4	2	1	1/4			1/4	1		1	79	G5	5	84
9	9	33	33	0.5	1/4	1/4	4/4	2	1	1/8			1/8	1		6	66	F#4	4	85
9	9	67/2	67/2	0.5	3/8	3/8	4/4	2	1	1/8			1/8	1		1	67	G4	4	86
9	9	34	34	0.0	1/2	1/2	4/4	2	1	0	acciaccatura		1/8	1		1	67	G4	4	87
9	9	34	34	1.0	1/2	1/2	4/4	3	2	1/4			1/4	1		2	38	D2	2	93
9	9	34	34	1.0	1/2	1/2	4/4	2	1	1/4			1/4	1		-1	77	F5	5	88
9	9	35	35	1.0	3/4	3/4	4/4	3	2	1/4			1/4	1		-5	37	Db2	2	94
9	9	35	35	0.5	3/4	3/4	4/4	2	1	1/8			1/8	1		6	66	F#4	4	89
9	9	71/2	71/2	0.5	7/8	7/8	4/4	2	1	1/8			1/8	1		1	67	G4	4	90
10	10	36	36	1.0	0	0	4/4	3	1	1/4			1/4	1		0	36	C2	2	102
10	10	36	36	1.0	0	0	4/4	3	1	1/4			1/4	1		0	48	C3	3	102
10	10	36	36	4.0	0	0	4/4	2	2	1			1	1		-3	63	Eb4	4	101
10	10	36	36	4.0	0	0	4/4	2	2	1			1	1		1	67	G4	4	101
10	10	36	36	0.5	0	0	4/4	2	1	1/8			1/8	1		-1	77	F5	5	95
10	10	73/2	73/2	0.5	1/8	1/8	4/4	2	1	1/8			1/8	1		-3	75	Eb5	5	96
10	10	37	37	1.0	1/4	1/4	4/4	3	1	1/4			1/4	1		5	35	B1	1	103
10	10	37	37	1.0	1/4	1/4	4/4	3	1	1/4			1/4	1		5	47	B2	2	103
10	10	37	37	1.5	1/4	1/4	4/4	2	1	3/8			1/4	3/2		-3	75	Eb5	5	97
10	10	38	38	1.0	1/2	1/2	4/4	3	1	1/4			1/4	1		-2	34	Bb1	1	104
10	10	38	38	1.0	1/2	1/2	4/4	3	1	1/4			1/4	1		-2	46	Bb2	2	104
10	10	77/2	77/2	0.5	5/8	5/8	4/4	2	1	1/8			1/8	1		2	74	D5	5	98
10	10	39	39	1.0	3/4	3/4	4/4	3	1	1/4			1/4	1		3	33	A1	1	105
10	10	39	39	1.0	3/4	3/4	4/4	3	1	1/4			1/4	1		3	45	A2	2	105
10	10	39	39	0.5	3/4	3/4	4/4	2	1	1/8			1/8	1		-5	73	Db5	5	99
10	10	79/2	79/2	0.5	7/8	7/8	4/4	2	1	1/8			1/8	1		0	72	C5	5	100
11	11	40	40	2.0	0	0	4/4	3	1	1/2			1/2	1		-4	32	Ab1	1	116
11	11	40	40	2.0	0	0	4/4	3	1	1/2			1/2	1		-4	44	Ab2	2	116
11	11	40	40	2.0	0	0	4/4	2	2	1/2			1/2	1		-3	63	Eb4	4	114
11	11	40	40	2.0	0	0	4/4	2	2	1/2			1/2	1		6	66	F#4	4	114
11	11	40	40	0.5	0	0	4/4	2	1	1/8			1/8	1		-3	75	Eb5	5	106
11	11	81/2	81/2	0.5	1/8	1/8	4/4	2	1	1/8			1/8	1		2	74	D5	5	107
11	11	41	41	0.5	1/4	1/4	4/4	2	1	1/8			1/8	1		-5	73	Db5	5	108
11	11	83/2	83/2	0.5	3/8	3/8	4/4	2	1	1/8			1/8	1		0	72	C5	5	109
11	11	42	42	2.0	1/2	1/2	4/4	3	1	1/2			1/2	1		1	31	G1	1	117
11	11	42	42	2.0	1/2	1/2	4/4	3	1	1/2			1/2	1		1	43	G2	2	117
11	11	42	42	2.0	1/2	1/2	4/4	2	2	1/2			1/2	1		0	60	C4	4	115
11	11	42	42	2.0	1/2	1/2	4/4	2	2	1/2			1/2	1		-3	63	Eb4	4	115
11	11	42	42	0.5	1/2	1/2	4/4	2	1	1/8			1/8	1		5	71	B4	4	110
11	11	85/2	85/2	0.5	5/8	5/8	4/4	2	1	1/8			1/8	1		-4	68	Ab4	4	111
11	11	43	43	0.5	3/4	3/4	4/4	2	1	1/8			1/8	1		1	67	G4	4	112
11	11	87/2	87/2	0.5	7/8	7/8	4/4	2	1	1/8			1/8	1		6	66	F#4	4	113
12	12	44	44	1.0	0	0	4/4	3	2	1/4			1/4	1		-5	49	Db3	3	128
12	12	44	44	2.0	0	0	4/4	3	1	1/2			1/2	1		-4	56	Ab3	3	125
12	12	44	44	2.0	0	0	4/4	2	1	1/2			1/2	1	1	-1	65	F4	4	118
12	12	45	45	1.0	1/4	1/4	4/4	3	2	1/4			1/4	1		0	48	C3	3	129
12	12	46	46	1.0	1/2	1/2	4/4	3	2	1/4			1/4	1		5	47	B2	2	130
12	12	46	46	1.0	1/2	1/2	4/4	3	1	1/4			1/4	1		3	57	A3	3	126
12	12	46	46	1.0	1/2	1/2	4/4	2	2	1/4			1/4	1		-3	63	Eb4	4	123
12	12	46	46	0.5	1/2	1/2	4/4	2	1	1/8			1/8	1	-1	-1	65	F4	4	119
12	12	93/2	93/2	0.5	5/8	5/8	4/4	2	1	1/8			1/8	1		-4	68	Ab4	4	120
12	12	47	47	1.0	3/4	3/4	4/4	3	2	1/4			1/4	1		-2	46	Bb2	2	131
12	12	47	47	1.0	3/4	3/4	4/4	3	1	1/4			1/4	1		-4	56	Ab3	3	127
12	12	47	47	1.0	3/4	3/4	4/4	2	2	1/4			1/4	1		2	62	D4	4	124
12	12	47	47	0.5	3/4	3/4	4/4	2	1	1/8			1/8	1		1	67	G4	4	121
12	12	95/2	95/2	0.5	7/8	7/8	4/4	2	1	1/8			1/8	1		-6	66	Gb4	4	122
13	13	48	48	1.0	0	0	4/4	3	3	1/4			1/4	1		-5	49	Db3	3	143
13	13	48	48	3.0	0	0	4/4	3	2	3/4			1/2	3/2		-4	56	Ab3	3	141
13	13	48	48	1.0	0	0	4/4	3	1	1/4			1/4	1		-7	59	Cb4	4	137
13	13	48	48	2.0	0	0	4/4	2	1	1/2			1/2	1		-1	65	F4	4	132
13	13	49	49	1.0	1/4	1/4	4/4	3	3	1/4			1/4	1		0	48	C3	3	144
13	13	49	49	1.0	1/4	1/4	4/4	3	1	1/4			1/4	1		0	60	C4	4	138
13	13	50	50	1.0	1/2	1/2	4/4	3	3	1/4			1/4	1		5	47	B2	2	145
13	13	50	50	1.0	1/2	1/2	4/4	3	1	1/4			1/4	1		-5	61	Db4	4	139
13	13	50	50	0.5	1/2	1/2	4/4	2	1	1/8			1/8	1		-1	65	F4	4	133
13	13	101/2	101/2	0.5	5/8	5/8	4/4	2	1	1/8			1/8	1		-4	68	Ab4	4	134
13	13	51	51	1.0	3/4	3/4	4/4	3	3	1/4			1/4	1		0	48	C3	3	146
13	13	51	51	1.0	3/4	3/4	4/4	3	2	1/4			1/4	1		-2	58	Bb3	3	142
13	13	51	51	1.0	3/4	3/4	4/4	3	1	1/4			1/4	1		4	64	E4	4	140
13	13	51	51	0.5	3/4	3/4	4/4	2	1	1/8			1/8	1		1	67	G4	4	135
13	13	103/2	103/2	0.5	7/8	7/8	4/4	2	1	1/8			1/8	1		-6	66	Gb4	4	136
14	14	52	52	2.0	0	0	4/4	3	3	1/2			1/2	1		-1	41	F2	2	161
14	14	52	52	2.0	0	0	4/4	3	1	1/2			1/2	1		3	57	A3	3	155
14	14	52	52	0.5	0	0	4/4	2	1	1/8			1/8	1		-1	65	F4	4	147
14	14	105/2	105/2	1.0	1/8	1/8	4/4	3	2	1/4			1/4	1		4	52	E3	3	157
14	14	105/2	105/2	0.5	1/8	1/8	4/4	2	1	1/8			1/8	1		2	62	D4	4	148
14	14	53	53	0.5	1/4	1/4	4/4	2	1	1/8			1/8	1		-1	65	F4	4	149
14	14	107/2	107/2	1.0	3/8	3/8	4/4	3	2	1/4			1/4	1		-3	51	Eb3	3	158
14	14	107/2	107/2	0.5	3/8	3/8	4/4	2	1	1/8			1/8	1		-5	61	Db4	4	150
14	14	54	54	1.0	1/2	1/2	4/4	3	3	1/4			1/4	1		-2	34	Bb1	1	162
14	14	54	54	2.0	1/2	1/2	4/4	3	1	1/2			1/2	1		-1	53	F3	3	156
14	14	54	54	0.5	1/2	1/2	4/4	2	1	1/8			1/8	1		-1	65	F4	4	151
14	14	109/2	109/2	1.0	5/8	5/8	4/4	3	2	1/4			1/4	1		2	50	D3	3	159
14	14	109/2	109/2	0.5	5/8	5/8	4/4	2	1	1/8			1/8	1		0	60	C4	4	152
14	14	55	55	1.0	3/4	3/4	4/4	3	3	1/4			1/4	1		-5	37	Db2	2	163
14	14	55	55	0.5	3/4	3/4	4/4	2	1	1/8			1/8	1		-1	65	F4	4	153
14	14	111/2	111/2	0.5	7/8	7/8	4/4	3	2	1/8			1/8	1		-5	49	Db3	3	160
14	14	111/2	111/2	0.5	7/8	7/8	4/4	2	1	1/8			1/8	1		5	59	B3	3	154
15	15	56	56	0.0	0	0	4/4	2	1	0	acciaccatura		1/8	1		-1	53	F3	3	164
15	15	56	56	0.0	0	0	4/4	3	1	0	acciaccatura		1/8	1		2	38	D2	2	171
15	15	56	56	1.0	0	0	4/4	3	1	1/4			1/4	1		2	50	D3	3	172
15	15	56	56	0.5	0	0	4/4	2	1	1/8			1/8	1		-1	65	F4	4	165
15	15	113/2	113/2	0.5	1/8	1/8	4/4	2	1	1/8			1/8	1		3	57	A3	3	166
15	15	57	57	1.0	1/4	1/4	4/4	3	1	1/4			1/4	1		7	49	C#3	3	173
15	15	57	57	2.0	1/4	1/4	4/4	2	1	1/2			1/2	1		3	57	A3	3	167
15	15	58	58	1.0	1/2	1/2	4/4	3	1	1/4			1/4	1		0	48	C3	3	174
15	15	59	59	1.0	3/4	3/4	4/4	3	1	1/4			1/4	1		5	47	B2	2	175
15	15	237/4	237/4	0.25	13/16	13/16	4/4	2	1	1/16			1/16	1		3	69	A4	4	168
15	15	119/2	119/2	0.25	7/8	7/8	4/4	2	1	1/16			1/16	1		2	74	D5	5	169
15	15	239/4	239/4	0.25	15/16	15/16	4/4	2	1	1/16			1/16	1		2	62	D4	4	170
16	16	60	60	1.0	0	0	4/4	3	1	1/4			1/4	1		-2	46	Bb2	2	181
16	16	60	60	1.0	0	0	4/4	3	1	1/4			1/4	1		2	50	D3	3	181
16	16	60	60	1.0	0	0	4/4	3	1	1/4			1/4	1		-1	53	F3	3	181
16	16	60	60	0.25	0	0	4/4	2	1	1/16			1/16	1		3	69	A4	4	176
16	16	241/4	241/4	0.25	1/16	1/16	4/4	2	1	1/16			1/16	1		3	57	A3	3	177
16	16	61	61	1.0	1/4	1/4	4/4	3	1	1/4			1/4	1		3	45	A2	2	182
16	16	61	61	1.0	1/4	1/4	4/4	3	1	1/4			1/4	1		0	48	C3	3	182
16	16	61	61	1.0	1/4	1/4	4/4	3	1	1/4			1/4	1		4	52	E3	3	182
16	16	62	62	1.0	1/2	1/2	4/4	3	1	1/4			1/4	1		8	44	G#2	2	183
16	16	62	62	1.0	1/2	1/2	4/4	3	1	1/4			1/4	1		-2	46	Bb2	2	183
16	16	62	62	1.0	1/2	1/2	4/4	3	1	1/4			1/4	1		2	50	D3	3	183
16	16	63	63	1.0	3/4	3/4	4/4	3	1	1/4			1/4	1		1	43	G2	2	184
16	16	63	63	1.0	3/4	3/4	4/4	3	1	1/4			1/4	1		3	45	A2	2	184
16	16	63	63	1.0	3/4	3/4	4/4	3	1	1/4			1/4	1		7	49	C#3	3	184
16	16	253/4	253/4	0.25	13/16	13/16	4/4	2	1	1/16			1/16	1		2	62	D4	4	178
16	16	127/2	127/2	0.25	7/8	7/8	4/4	2	1	1/16			1/16	1		3	69	A4	4	179
16	16	255/4	255/4	0.25	15/16	15/16	4/4	2	1	1/16			1/16	1		3	57	A3	3	180
17	17	64	64	2.0	0	0	4/4	3	2	1/2			1/2	1		-1	41	F2	2	192
17	17	64	64	1.0	0	0	4/4	3	1	1/4			1/4	1		7	49	C#3	3	188
17	17	64	64	1.0	0	0	4/4	3	1	1/4			1/4	1		-1	53	F3	3	188
17	17	64	64	1.0	0	0	4/4	3	1	1/4			1/4	1		3	57	A3	3	188
17	17	65	65	1.0	1/4	1/4	4/4	3	1	1/4			1/4	1		0	48	C3	3	189
17	17	65	65	1.0	1/4	1/4	4/4	3	1	1/4			1/4	1		4	52	E3	3	189
17	17	65	65	1.0	1/4	1/4	4/4	3	1	1/4			1/4	1		8	56	G#3	3	189
17	17	66	66	1.0	1/2	1/2	4/4	3	2	1/4			1/4	1		4	40	E2	2	193
17	17	66	66	1.0	1/2	1/2	4/4	3	1	1/4			1/4	1		-2	46	Bb2	2	190
17	17	66	66	1.0	1/2	1/2	4/4	3	1	1/4			1/4	1		2	50	D3	3	190
17	17	66	66	1.0	1/2	1/2	4/4	3	1	1/4			1/4	1		1	55	G3	3	190
17	17	133/2	133/2	0.5	5/8	5/8	4/4	1	1	1/8			1/8	1		2	62	D4	4	185
17	17	67	67	1.0	3/4	3/4	4/4	3	2	1/4			1/4	1		-3	39	Eb2	2	194
17	17	67	67	1.0	3/4	3/4	4/4	3	1	1/4			1/4	1		3	45	A2	2	191
17	17	67	67	1.0	3/4	3/4	4/4	3	1	1/4			1/4	1		7	49	C#3	3	191
17	17	67	67	1.0	3/4	3/4	4/4	3	1	1/4			1/4	1		6	54	F#3	3	191
17	17	67	67	0.5	3/4	3/4	4/4	1	1	1/8			1/8	1		2	62	D4	4	186
17	17	135/2	135/2	0.5	7/8	7/8	4/4	1	1	1/8			1/8	1		2	62	D4	4	187
18	18	68	68	2.0	0	0	4/4	3	2	1/2			1/2	1		2	26	D1	1	204
18	18	68	68	2.0	0	0	4/4	3	2	1/2			1/2	1		2	38	D2	2	204
18	18	68	68	1.0	0	0	4/4	3	1	1/4			1/4	1		2	50	D3	3	200
18	18	68	68	1.0	0	0	4/4	3	1	1/4			1/4	1		-1	53	F3	3	200
18	18	68	68	1.0	0	0	4/4	1	1	1/4			1/4	1		2	62	D4	4	195
18	18	69	69	1.0	1/4	1/4	4/4	3	1	1/4			1/4	1		0	48	C3	3	201
18	18	69	69	1.0	1/4	1/4	4/4	3	1	1/4			1/4	1		4	52	E3	3	201
18	18	69	69	1.0	1/4	1/4	4/4	1	1	1/4			1/4	1		2	62	D4	4	196
18	18	70	70	2.0	1/2	1/2	4/4	3	2	1/2			1/2	1		-1	29	F1	1	205
18	18	70	70	2.0	1/2	1/2	4/4	3	2	1/2			1/2	1		-1	41	F2	2	205
18	18	70	70	1.0	1/2	1/2	4/4	3	1	1/4			1/4	1		-2	46	Bb2	2	202
18	18	70	70	1.0	1/2	1/2	4/4	3	1	1/4			1/4	1		2	50	D3	3	202
18	18	141/2	141/2	0.5	5/8	5/8	4/4	1	1	1/8			1/8	1		2	62	D4	4	197
18	18	71	71	1.0	3/4	3/4	4/4	3	1	1/4			1/4	1		3	45	A2	2	203
18	18	71	71	1.0	3/4	3/4	4/4	3	1	1/4			1/4	1		7	49	C#3	3	203
18	18	71	71	0.5	3/4	3/4	4/4	1	1	1/8			1/8	1		2	62	D4	4	198
18	18	143/2	143/2	0.5	7/8	7/8	4/4	1	1	1/8			1/8	1		2	62	D4	4	199
19	19	72	72	2.0	0	0	4/4	3	2	1/2			1/2	1		2	26	D1	1	214
