mc	mn	mc_onset	mn_onset	timesig	staff	voice	label	offset_x	offset_y	offset	globalkey	localkey	pedal	chord	special	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	n_colored	n_untouched	count_ratio	dur_colored	dur_untouched	dur_ratio
18	18	1/2	1/2	3/2	3	1	v/v				c	i		v/v		v				v			m	1	1	2, -1, 3		2	2	6	13	0.3157894736842105	2.0	3.5	0.36363636363636365
19	19	1/2	1/2	3/2	3	1	V7				c	i		V7		V		7					Mm7	1	1	1, 5, 2, -1		1	1						
19	19	0	0	3/2	3	2	v				c	i		v		v							m	1	1	1, -2, 2		1	1	8	7	0.5333333333333333	2.25	2.75	0.45
20	20	0	0	3/2	3	2	VI[VI|DC				c	i	VI	VI		VI					DC		M	1	1	-4, 0, -3		-4	-4	4	5	0.4444444444444444	1.75	2.75	0.3888888888888889
21	21	0	0	3/2	3	2	IV64/VI				c	i	VI	IV64/VI		IV		64		VI			M	1	1	-4, -5, -1		-5	-4	4	10	0.2857142857142857	1.25	5.75	0.17857142857142858
22	22	0	0	3/2	3	1	viio7/VI				c	i	VI	viio7/VI		vii	o	7		VI			o7	1	1	1, -2, -5, -8		1	1	7	9	0.4375	3.0	6.0	0.3333333333333333
23	23	0	0	3/2	3	2	VI]				c	i	VI	VI		VI							M	1	1	-4, 0, -3		-4	-4	6	8	0.42857142857142855	2.5	4.5	0.35714285714285715
24	24	0	0	3/2	3	2	V43/iv				c	i		V43/iv		V		43		iv			Mm7	1	1	1, -2, 0, 4		0	1	2	5	0.2857142857142857	1.0	4.5	0.18181818181818182
24	24	1	1	3/2	3	2	iii65				c	i		iii65		iii		65					mm7	1	1	-6, -2, -5, -3		-3	-6	0	6	0.0	0.0	2.0	0.0
25	25	0	0	3/2	3	2	V7/VII				c	i		V7/VII		V		7		VII			Mm7	1	1	-1, 3, 0, -3		-1	-1	2	9	0.18181818181818182	0.5	5.0	0.09090909090909091
25	25	1	1	3/2	3	2	bVI/VII				c	i		bVI/VII		bVI				VII			M	1	1	-6, -2, -5		-6	-6	3	4	0.42857142857142855	0.75	1.25	0.375
26	26	0	0	3/2	3	2	V65/VI				c	i		V65/VI		V		65		VI			Mm7	1	1	1, -2, -5, -3		-3	1	8	10	0.4444444444444444	2.5	5.0	0.3333333333333333
27	27	0	0	4/4	3	1	V7				c	i		V7		V		7					Mm7	1	1	1, 5, 2, -1		1	1	12	19	0.3870967741935484	3.25	7.75	0.29545454545454547
29	29	3/4	3/4	3/2	3	1	Ger7				c	i		Ger7	Ger	vii	o	7	b3	V			Ger	1	1	6, -4, 0, -3		6	6	0	4	0.0	0.0	1.0	0.0
29	29	1	1	3/2	3	1	bII6				c	i		bII6		bII		6					M	1	1	-1, -4, -5		-5	-1	0	5	0.0	0.0	2.0	0.0
30	30	0	0	3/2	3	1	V(64)				c	i		V(64)		V			64				M	1	1	1, 0, -3		1	1	4	7	0.36363636363636365	1.0	4.5	0.18181818181818182
30	30	1	1	3/2	3	1	V				c	i		V		V							M	1	1	1, 5, 2		1	1	2	4	0.3333333333333333	0.5	1.5	0.25
31	31	0	0	3/2	3	1	i6				c	i		i6		i		6					m	1	1	-3, 1, 0		0	-3	2	6	0.25	0.5	3.5	0.125
31	31	1	1	3/2	3	1	iv6				c	i		iv6		iv		6					m	1	1	-4, 0, -1		-1	-4	3	4	0.42857142857142855	0.75	1.25	0.375
32	32	0	0	3/2	3	2	iio6(+4b2)				c	i		iio6(+4b2)		ii	o	6	+4b2				o	1	1	-1, -4, -10	1	2	-1	4	3	0.5714285714285714	1.0	1.0	0.5
32	32	1/2	1/2	3/2	3	2	V7				c	i		V7		V		7					Mm7	1	1	1, 5, 2, -1		1	1	7	13	0.35	1.5	5.75	0.20689655172413793
33	33	1/2	1/2	4/4	3	1	V				c	i		V		V							M	1	1	1, 5, 2		1	1						
33	33	0	0	4/4	3	3	i|PAC}{				c	i		i		i					PAC	}{	m	1	1	0, -3, 1		0	0	4	10	0.2857142857142857	0.875	3.5	0.2
34	34	0	0	4/4	3	2	i				c	i		i		i							m	1	1	0, -3, 1		0	0	3	4	0.42857142857142855	0.75	0.75	0.5
34	34	1/2	1/2	4/4	3	2	V				c	i		V		V							M	1	1	1, 5, 2		1	1	2	3	0.4	0.625	0.5	0.5555555555555556
35	35	0	0	4/4	3	2	i				c	i		i		i							m	1	1	0, -3, 1		0	0	2	5	0.2857142857142857	0.25	1.25	0.16666666666666666
35	35	1/2	1/2	4/4	3	2	iv				c	i		iv		iv							m	1	1	-1, -4, 0		-1	-1	1	6	0.14285714285714285	0.125	1.375	0.08333333333333333
36	36	0	0	4/4	3	1	i				c	i		i		i							m	1	1	0, -3, 1		0	0	0	4	0.0	0.0	1.5	0.0
36	36	1/2	1/2	4/4	3	1	V7				c	i		V7		V		7					Mm7	1	1	1, 5, 2, -1		1	1	0	7	0.0	0.0	1.5	0.0
37	37	0	0	4/4	3	1	i				c	i		i		i							m	1	1	0, -3, 1		0	0	2	5	0.2857142857142857	0.25	1.25	0.16666666666666666
37	37	1/2	1/2	4/4	3	1	V				c	i		V		V							M	1	1	1, 5, 2		1	1	2	5	0.2857142857142857	0.25	1.25	0.16666666666666666
38	38	0	0	4/4	3	1	V7/VI				c	i		V7/VI		V		7		VI			Mm7	1	1	-3, 1, -2, -5		-3	-3	1	5	0.16666666666666666	0.125	1.375	0.08333333333333333
38	38	1/2	1/2	4/4	3	1	VI				c	i		VI		VI							M	1	1	-4, 0, -3		-4	-4	4	5	0.4444444444444444	0.5	1.0	0.3333333333333333
39	39	0	0	4/4	3	2	V7/V				c	i		V7/V		V		7		V			Mm7	1	1	2, 6, 3, 0		2	2	2	5	0.2857142857142857	0.25	1.75	0.125
39	39	1/2	1/2	4/4	3	2	V|HC}				c	i		V		V					HC	}	M	1	1	1, 5, 2		1	1	4	6	0.4	0.5	1.5	0.25
40	40	0	0	3/2	3	2	i{				c	i		i		i						{	m	1	1	0, -3, 1		0	0	4	11	0.26666666666666666	1.0	3.5	0.2222222222222222
40	40	1	1	3/2	3	2	V7				c	i		V7		V		7					Mm7	1	1	1, 5, 2, -1		1	1	1	5	0.16666666666666666	0.125	1.125	0.1
41	41	0	0	3/2	3	2	i				c	i		i		i							m	1	1	0, -3, 1		0	0	4	11	0.26666666666666666	1.0	3.5	0.2222222222222222
41	41	1	1	3/2	3	2	V7				c	i		V7		V		7					Mm7	1	1	1, 5, 2, -1		1	1	1	5	0.16666666666666666	0.125	1.125	0.1
42	42	0	0	4/4	3	1	i				c	i		i		i							m	1	1	0, -3, 1		0	0	2	4	0.3333333333333333	0.25	0.75	0.25
42	42	1/2	1/2	4/4	3	1	VI				c	i		VI		VI							M	1	1	-4, 0, -3		-4	-4	1	3	0.25	0.125	0.875	0.125
42	42	3/4	3/4	4/4	3	1	iv				c	i		iv		iv							m	1	1	-1, -4, 0		-1	-1	0	3	0.0	0.0	0.5	0.0
43	43	0	0	4/4	3	1	i				c	i		i		i							m	1	1	0, -3, 1		0	0	0	4	0.0	0.0	1.5	0.0
43	43	1/2	1/2	4/4	3	1	V7				c	i		V7		V		7					Mm7	1	1	1, 5, 2, -1		1	1	1	6	0.14285714285714285	0.125	1.375	0.08333333333333333
44	44	0	0	4/4	3	1	V(64)				c	i		V(64)		V			64				M	1	1	1, 0, -3		1	1	2	6	0.25	0.25	1.25	0.16666666666666666
44	44	1/2	1/2	4/4	3	1	V7				c	i		V7		V		7					Mm7	1	1	1, 5, 2, -1		1	1	2	6	0.25	0.25	1.25	0.16666666666666666
45	45	0	0	4/4	3	1	V(64)				c	i		V(64)		V			64				M	1	1	1, 0, -3		1	1	0	5	0.0	0.0	2.5	0.0
45	45	1/2	1/2	4/4	3	1	V7				c	i		V7		V		7					Mm7	1	1	1, 5, 2, -1		1	1	5	18	0.21739130434782608	0.625	3.875	0.1388888888888889
47	47	0	0	4/4	3	1	V(64)				c	i		V(64)		V			64				M	1	1	1, 0, -3		1	1	2	5	0.2857142857142857	0.25	1.25	0.16666666666666666
47	47	1/2	1/2	4/4	3	1	V				c	i		V		V							M	1	1	1, 5, 2		1	1	2	5	0.2857142857142857	0.25	1.25	0.16666666666666666
48	48	0	0	3/2	3	1	v/v	12.7792	5.51859	/	c	i		v/v		v				v			m	1	1	2, -1, 3		2	2						
48	48	0	0	3/2	3	2	v[v				c	i	v	v		v							m	1	1	1, -2, 2		1	1	15	11	0.5769230769230769	2.75	4.75	0.36666666666666664
49	49	0	0	3/2	3	1	v				c	i	v	v		v							m	1	1	1, -2, 2		1	1						
49	49	0	0	3/2	3	1	v/v	12.7792	5.51859	/	c	i	v	v/v		v				v			m	1	1	2, -1, 3		2	2	14	21	0.4	5.375	5.625	0.48863636363636365
50	50	1/2	1/2	3/2	3	1	V7]				c	i	v	V7		V		7					Mm7	1	1	1, 5, 2, -1		1	1						
50	50	0	0	3/2	3	2	v				c	i	v	v		v							m	1	1	1, -2, 2		1	1	14	12	0.5384615384615384	2.875	4.375	0.39655172413793105
51	51	0	0	3/2	3	2	VI[VI|DC				c	i	VI	VI		VI					DC		M	1	1	-4, 0, -3		-4	-4	4	6	0.4	2.0	3.0	0.4
52	52	0	0	3/2	3	1	IV64/VI				c	i	VI	IV64/VI		IV		64		VI			M	1	1	-4, -5, -1		-5	-4	4	7	0.36363636363636365	1.5	4.5	0.25
53	53	0	0	3/2	3	1	viio7/VI				c	i	VI	viio7/VI		vii	o	7		VI			o7	1	1	1, -2, -5, -8		1	1	5	7	0.4166666666666667	2.75	5.25	0.34375
54	54	0	0	3/2	3	1	VI]				c	i	VI	VI		VI							M	1	1	-4, 0, -3		-4	-4	5	7	0.4166666666666667	2.0	4.0	0.3333333333333333
55	55	0	0	3/2	3	1	V43/iv				c	i		V43/iv		V		43		iv			Mm7	1	1	1, -2, 0, 4		0	1	3	6	0.3333333333333333	1.5	4.5	0.25
55	55	1	1	3/2	3	1	iii65				c	i		iii65		iii		65					mm7	1	1	-6, -2, -5, -3		-3	-6	0	4	0.0	0.0	1.5	0.0
56	56	0	0	3/2	3	1	V7/VII				c	i		V7/VII		V		7		VII			Mm7	1	1	-1, 3, 0, -3		-1	-1	1	7	0.125	0.25	5.25	0.045454545454545456
56	56	1	1	3/2	3	1	bVI/VII				c	i		bVI/VII		bVI				VII			M	1	1	-6, -2, -5		-6	-6	2	4	0.3333333333333333	0.5	1.5	0.25
57	57	0	0	3/2	3	1	V65/VI				c	i		V65/VI		V		65		VI			Mm7	1	1	1, -2, -5, -3		-3	1	6	8	0.42857142857142855	2.25	5.25	0.3
58	58	0	0	4/4	3	1	viio2(9)/V				c	i		viio2(9)/V		vii	o	2	9	V			o7	1	1	-3, 6, 3, 0	1	6	-3	3	8	0.2727272727272727	1.0	4.0	0.2
59	59	0	0	4/4	3	1	V7				c	i		V7		V		7					Mm7	1	1	1, 5, 2, -1		1	1	10	16	0.38461538461538464	2.5	7.5	0.25
60	60	1	1	3/2	3	1	bII6				c	i		bII6		bII		6					M	1	1	-1, -4, -5		-5	-1	2	6	0.25	0.5	2.0	0.2
61	61	0	0	3/2	3	1	V(64)				c	i		V(64)		V			64				M	1	1	1, 0, -3		1	1	2	5	0.2857142857142857	0.5	4.0	0.1111111111111111
61	61	1	1	3/2	3	2	V				c	i		V		V							M	1	1	1, 5, 2		1	1	1	4	0.2	0.25	1.25	0.16666666666666666
62	62	0	0	3/2	3	1	i6				c	i		i6		i		6					m	1	1	-3, 1, 0		0	-3	2	4	0.3333333333333333	0.5	2.5	0.16666666666666666
62	62	1	1	3/2	3	1	iv6				c	i		iv6		iv		6					m	1	1	-4, 0, -1		-1	-4	2	3	0.4	0.5	1.0	0.3333333333333333
63	63	0	0	3/2	3	1	iv				c	i		iv		iv							m	1	1	-1, -4, 0		-1	-1	3	2	0.6	0.75	0.75	0.5
63	63	1/2	1/2	3/2	3	1	V7				c	i		V7		V		7					Mm7	1	1	1, 5, 2, -1		1	1	2	6	0.25	0.5	2.5	0.16666666666666666
64	64	0	0	3/2	3	2	i[i|PAC}{				c	i	i	i		i					PAC	}{	m	1	1	0, -3, 1		0	0	1	8	0.1111111111111111	0.125	2.125	0.05555555555555555
64	64	1/2	1/2	3/2	3	2	V				c	i	i	V		V							M	1	1	1, 5, 2		1	1	6	10	0.375	1.25	3.125	0.2857142857142857
65	65	0	0	4/4	3	3	i				c	i	i	i		i							m	1	1	0, -3, 1		0	0	1	8	0.1111111111111111	0.125	2.125	0.05555555555555555
65	65	1/2	1/2	4/4	3	3	V]				c	i	i	V		V							M	1	1	1, 5, 2		1	1	6	10	0.375	1.75	3.875	0.3111111111111111
67	67	0	0	4/4	3	3	i				c	i		i		i							m	1	1	0, -3, 1		0	0	2	8	0.2	0.25	3.25	0.07142857142857142
67	67	3/4	3/4	4/4	3	3	VI64				c	i		VI64		VI		64					M	1	1	-3, -4, 0		-4	-3	1	2	0.3333333333333333	0.125	0.375	0.25
68	68	0	0	4/4	3	2	V(64)				c	i		V(64)		V			64				M	1	1	1, 0, -3		1	1	1	5	0.16666666666666666	0.25	2.5	0.09090909090909091
69	69	0	0	4/4	3	2	V|HC}				c	i		V		V					HC	}	M	1	1	1, 5, 2		1	1	2	7	0.2222222222222222	0.75	4.5	0.14285714285714285
