mc	mn	mc_onset	mn_onset	timesig	staff	voice	label	offset_x	offset_y	offset	globalkey	localkey	pedal	chord	special	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	n_colored	n_untouched	count_ratio	dur_colored	dur_untouched	dur_ratio
18	18	1/2	1/2	4/4	3	2	ii6				c	I		ii6		ii		6					m	1	0	-1, 3, 2		2	-1	2	5	0.2857142857142857	0.25	1.25	0.16666666666666666
19	19	0	0	4/4	3	2	Ger65/ii				c	I		Ger65/ii	Ger	vii	o	65	b3	V/ii			Ger	1	0	-2, 2, -1, 8		8	-2	3	9	0.25	0.5	3.125	0.13793103448275862
20	20	0	0	4/4	3	1	i.iv6(#7)				c	i		iv6(#7)		iv		6	#7				m	1	1	-4, 0, 4		-1	-4	0	4	0.0	0.0	4.0	0.0
21	21	0	0	4/4	3	1	iv6}				c	i		iv6		iv		6				}	m	1	1	-4, 0, -1		-1	-4	1	4	0.2	0.25	4.0	0.058823529411764705
22	22	0	0	4/4	3	1	V7(13){				c	i		V7(13)		V		7	13			{	Mm7	1	1	1, 5, 2, -1	-3	1	1	0	9	0.0	0.0	3.5	0.0
22	22	3/4	3/4	4/4	3	1	V7				c	i		V7		V		7					Mm7	1	1	1, 5, 2, -1		1	1	0	3	0.0	0.0	0.75	0.0
23	23	0	0	4/4	3	1	VI				c	i		VI		VI							M	1	1	-4, 0, -3		-4	-4	0	9	0.0	0.0	3.5	0.0
24	24	0	0	4/4	3	1	V(13)/iv				c	i		V(13)/iv		V			13	iv			M	1	1	0, 4, 1	-4	0	0	0	11	0.0	0.0	3.75	0.0
24	24	3/4	3/4	4/4	3	1	V7/iv				c	i		V7/iv		V		7		iv			Mm7	1	1	0, 4, 1, -2		0	0	0	4	0.0	0.0	1.0	0.0
25	25	0	0	4/4	3	1	VI/iv				c	i		VI/iv		VI				iv			M	1	1	-5, -1, -4		-5	-5	5	10	0.3333333333333333	1.25	2.0	0.38461538461538464
26	26	0	0	4/4	3	1	I.#vi64/vi				c	I		#vi64/vi		#vi		64		vi			m	1	0	7, 6, 3		6	7	3	8	0.2727272727272727	0.75	4.25	0.15
27	27	0	0	4/4	3	1	ii7/vi				c	I		ii7/vi		ii		7		vi			mm7	1	0	5, 2, 6, 3		5	5	3	8	0.2727272727272727	0.625	4.375	0.125
28	28	0	0	4/4	3	1	#viio43/vi				c	I		#viio43/vi		#vii	o	43		vi			o7	1	0	2, -1, 8, 5		8	2	1	4	0.2	0.25	1.75	0.125
28	28	1/2	1/2	4/4	3	2	It6/IV				c	I		It6/IV	It	vii	o	6	b3	V/IV			It	1	0	-5, -1, 5		5	-5	5	4	0.5555555555555556	0.625	1.625	0.2777777777777778
29	29	0	0	4/4	3	1	V7				c	I		V7		V		7					Mm7	1	0	1, 5, 2, -1		1	1	5	12	0.29411764705882354	1.0	3.25	0.23529411764705882
30	30	0	0	4/4	3	1	I+(4)				c	I		I+(4)		I	+		4				+	1	0	0, -1, 8		0	0						
30	30	0	0	4/4	3	1	I+	6.29048	3.90769	/	c	I		I+		I	+						+	1	0	0, 4, 8		0	0	4	6	0.4	1.0	3.5	0.2222222222222222
31	31	0	0	4/4	3	1	ii%65				c	I		ii%65		ii	%	65					%7	1	0	-1, -4, 0, 2		2	-1	3	8	0.2727272727272727	1.25	1.75	0.4166666666666667
31	31	3/4	3/4	4/4	3	1	V7(9)/iii				c	I		V7(9)/iii		V		7	9	iii			Mm7	1	0	5, 9, 6, 3	0	5	5	0	6	0.0	0.0	1.5	0.0
32	32	0	0	4/4	3	1	iii(13)				c	I		iii(13)		iii			13				m	1	0	4, 1, 5	0	4	4	2	9	0.18181818181818182	1.0	2.0	0.3333333333333333
32	32	3/4	3/4	4/4	3	1	V7(9)/ii				c	I		V7(9)/ii		V		7	9	ii			Mm7	1	0	3, 7, 4, 1	-2	3	3	1	5	0.16666666666666666	0.25	1.25	0.16666666666666666
33	33	0	0	4/4	3	1	V(13)/V				c	I		V(13)/V		V			13	V			M	1	0	2, 6, 3	5	2	2	0	11	0.0	0.0	5.25	0.0
33	33	3/4	3/4	4/4	3	1	Ger65				c	I		Ger65	Ger	vii	o	65	b3	V			Ger	1	0	-4, 0, -3, 6		6	-4	0	6	0.0	0.0	1.5	0.0
34	34	0	0	4/4	3	1	V[I64				c	I	V	I64		I		64					M	1	0	1, 0, 4		0	1	0	11	0.0	0.0	7.0	0.0
35	35	0	0	4/4	3	1	viio7/V]				c	I	V	viio7/V		vii	o	7		V			o7	1	0	6, 3, 0, -3		6	6	4	5	0.4444444444444444	1.5	1.875	0.4444444444444444
36	36	0	0	4/4	3	1	V43(^13)				c	I		V43(^13)		V		43	^13				Mm7	1	0	2, -1, 1, 5	4	1	2						
36	36	0	0	4/4	3	1	V43	10.1469	4.29396	/	c	I		V43		V		43					Mm7	1	0	2, -1, 1, 5		1	2	2	9	0.18181818181818182	0.625	6.0	0.09433962264150944
37	37	1/2	1/2	3/2	3	1	Fr65/IV|EC				c	I		Fr65/IV	Fr	V		65	b5	V/IV	EC		Fr	1	0	5, -5, -1, 1		1	5	0	5	0.0	0.0	4.5	0.0
37	37	1	1	3/2	3	1	Ger6/IV				c	I		Ger6/IV	Ger	vii	o	65	b3	V/IV			Ger	1	0	-5, -1, -4, 5		5	-5	6	1	0.8571428571428571	1.5	0.5	0.75
39	39	0	0	4/4	3	2	V7/bIII				c	I		V7/bIII		V		7		bIII			Mm7	1	0	-2, 2, -1, -4		-2	-2	5	16	0.23809523809523808	3.0	11.25	0.21052631578947367
41	41	0	0	4/4	3	1	II.V[I}{				c	II	V	I		I						}{	M	1	0	2, 6, 3		2	2	2	20	0.09090909090909091	0.5	4.0	0.1111111111111111
42	42	0	0	4/4	3	1	IV64(11)				c	II	V	IV64(11)		IV		64	11				M	1	0	2, 1, 5	7	1	2	2	9	0.18181818181818182	0.1875	3.3125	0.05357142857142857
42	42	1/2	1/2	4/4	3	1	IV]				c	II	V	IV		IV							M	1	0	1, 5, 2		1	1	5	21	0.19230769230769232	0.75	2.375	0.24
44	44	0	0	4/4	3	2	#viio7/vi				c	II		#viio7/vi		#vii	o	7		vi			o7	1	0	10, 7, 4, 1		10	10	1	4	0.2	0.25	1.25	0.16666666666666666
44	44	1/2	1/2	4/4	3	2	vi(9)				c	II		vi(9)		vi			9				m	1	0	5, 2, 6	7	5	5	0	4	0.0	0.0	0.875	0.0
44	44	3/4	3/4	4/4	3	2	vi				c	II		vi		vi							m	1	0	5, 2, 6		5	5	1	2	0.3333333333333333	0.125	0.375	0.25
45	45	0	0	4/4	3	1	V65(#119)				c	II		V65(#119)		V		65	#119				Mm7	1	0	7, 4, 1, 3	9, 5	3	7						
45	45	0	0	4/4	3	1	V65(b9)	7.8787	3.15339	/	c	II		V65(b9)		V		65	b9				Mm7	1	0	7, 4, 1, 3	-2	3	7	4	6	0.4	1.25	4.125	0.23255813953488372
46	46	1/2	1/2	4/4	3	1	v.i6(#7)				c	v		i6(#7)		i		6	#7				m	1	1	-2, 2, 6		1	-2	1	4	0.2	0.5	2.0	0.2
47	47	0	0	4/4	3	1	i6				c	v		i6		i		6					m	1	1	-2, 2, 1		1	-2	4	7	0.36363636363636365	1.0	5.5	0.15384615384615385
49	49	0	0	4/4	3	1	V[VI6}{	0	4.5	/	c	v	V	VI6		VI		6				}{	M	1	1	1, -2, -3		-3	1	4	8	0.3333333333333333	0.75	4.25	0.15
50	50	0	0	4/4	3	1	Ger43				c	v	V	Ger43	Ger	vii	o	43	b3	V			Ger	1	1	1, -2, 7, -3		7	1	5	7	0.4166666666666667	2.0	3.0	0.4
51	51	0	0	4/4	3	2	v(11b97)				c	v	V	v(11b97)		v			11b97				m	1	1	2, -1, 3	1, -10, 0	2	2	1	6	0.14285714285714285	1.0	3.75	0.21052631578947367
51	51	1/4	1/4	4/4	3	2	v(b97)				c	v	V	v(b97)		v			b97				m	1	1	2, -1, 3	-10, 0	2	2	4	7	0.36363636363636365	1.25	1.5	0.45454545454545453
52	52	1/2	1/2	4/4	3	1	iv6				c	v		iv6		iv		6					m	1	1	-3, 1, 0		0	-3						
52	52	0	0	4/4	3	2	VI6]				c	v	V	VI6		VI		6					M	1	1	1, -2, -3		-3	1	8	8	0.5	1.5	2.25	0.4
53	53	0	0	4/4	3	3	viio7/III				c	v		viio7/III		vii	o	7		III			o7	1	1	3, 0, -3, -6		3	3	1	3	0.25	0.25	1.75	0.125
53	53	1/4	1/4	4/4	3	3	V7/VI				c	v		V7/VI		V		7		VI			Mm7	1	1	-2, 2, -1, -4		-2	-2	1	1	0.5	0.75	0.25	0.75
53	53	1/2	1/2	4/4	3	3	iv64				c	v		iv64		iv		64					m	1	1	1, 0, -3		0	1	0	2	0.0	0.0	0.5	0.0
53	53	3/4	3/4	4/4	3	3	V2/VI				c	v		V2/VI		V		2		VI			Mm7	1	1	-4, -2, 2, -1		-2	-4	1	1	0.5	0.25	0.25	0.5
54	54	0	0	4/4	3	2	V7(b6)/III				c	v		V7(b6)/III		V		7	b6	III			Mm7	1	1	-1, 3, -5, -3		-1	-1	1	13	0.07142857142857142	0.25	4.625	0.05128205128205128
55	55	0	0	4/4	3	1	IV/bII				c	v		IV/bII		IV				bII			M	1	1	-5, -1, -4		-5	-5	5	4	0.5555555555555556	1.625	1.875	0.4642857142857143
56	56	0	0	4/4	3	1	V7(b13)/VI				c	v		V7(b13)/VI		V		7	b13	VI			Mm7	1	1	-2, 2, -1, -4	-6	-2	-2	0	10	0.0	0.0	3.0	0.0
56	56	3/4	3/4	4/4	3	1	V7/VI				c	v		V7/VI		V		7		VI			Mm7	1	1	-2, 2, -1, -4		-2	-2	0	3	0.0	0.0	0.75	0.0
57	57	0	0	4/4	3	1	vi7/i				c	v		vi7/i		vi		7		i			mm7	1	1	-3, -6, -2, -5		-3	-3	6	6	0.5	1.25	1.25	0.5
58	58	0	0	4/4	3	1	I.iii64				c	I		iii64		iii		64					m	1	0	5, 4, 1		4	5	1	10	0.09090909090909091	0.25	2.25	0.1
59	59	0	0	4/4	3	1	vi7				c	I		vi7		vi		7					mm7	1	0	3, 0, 4, 1		3	3	1	10	0.09090909090909091	0.125	2.375	0.05
60	60	0	0	4/4	3	1	ii%7				c	I		ii%7		ii	%	7					%7	1	0	2, -1, -4, 0		2	2	7	8	0.4666666666666667	1.0	2.0	0.3333333333333333
61	61	0	0	4/4	3	1	V7(13)				c	I		V7(13)		V		7	13				Mm7	1	0	1, 5, 2, -1	4	1	1	6	9	0.4	2.375	2.125	0.5277777777777778
62	62	0	0	4/4	3	1	I+				c	I		I+		I	+						+	1	0	0, 4, 8		0	0	1	9	0.1	0.25	3.25	0.07142857142857142
62	62	3/4	3/4	4/4	3	1	iii7				c	I		iii7		iii		7					mm7	1	0	4, 1, 5, 2		4	4	1	4	0.2	0.25	1.0	0.2
63	63	0	0	4/4	3	1	ii65				c	I		ii65		ii		65					mm7	1	0	-1, 3, 0, 2		2	-1	1	8	0.1111111111111111	0.5	2.5	0.16666666666666666
63	63	3/4	3/4	4/4	3	1	V7(9)/iii				c	I		V7(9)/iii		V		7	9	iii			Mm7	1	0	5, 9, 6, 3	0	5	5	0	6	0.0	0.0	1.5	0.0
64	64	0	0	4/4	3	2	I6				c	I		I6		I		6					M	1	0	4, 1, 0		0	4	2	8	0.2	0.625	3.125	0.16666666666666666
64	64	3/4	3/4	4/4	3	2	V7(9)/ii				c	I		V7(9)/ii		V		7	9	ii			Mm7	1	0	3, 7, 4, 1	-2	3	3	1	5	0.16666666666666666	0.25	1.25	0.16666666666666666
65	65	0	0	4/4	3	2	V(6)/V				c	I		V(6)/V		V			6	V			M	1	0	2, 6, 5		2	2	2	7	0.2222222222222222	0.25	3.5	0.06666666666666667
65	65	3/4	3/4	4/4	3	2	Ger65				c	I		Ger65	Ger	vii	o	65	b3	V			Ger	1	0	-4, 0, -3, 6		6	-4	0	5	0.0	0.0	1.25	0.0
66	66	0	0	4/4	3	2	V(64)				c	I		V(64)		V			64				M	1	0	1, 0, 4		1	1	0	16	0.0	0.0	6.0	0.0
67	67	1/2	1/2	4/4	3	1	#viio7/ii				c	I		#viio7/ii		#vii	o	7		ii			o7	1	0	7, 4, 1, -2		7	7	1	4	0.2	0.25	1.75	0.125
68	68	0	0	4/4	3	1	V43(13)				c	I		V43(13)		V		43	13				Mm7	1	0	2, -1, 1, 5	4	1	2						
68	68	0	0	4/4	3	1	V43	9.41336	3.79298	/	c	I		V43		V		43					Mm7	1	0	2, -1, 1, 5		1	2	2	7	0.2222222222222222	0.625	4.75	0.11627906976744186
70	70	0	0	4/4	3	1	Fr6/iv|EC				c	I		Fr6/iv	Fr	V		43	b5	V/iv	EC		Fr	1	0	-5, -1, 1, 5		1	-5	0	4	0.0	0.0	3.5	0.0
70	70	1/2	1/2	4/4	3	1	Ger6/iv				c	I		Ger6/iv	Ger	vii	o	65	b3	V/iv			Ger	1	0	-5, -1, -4, 5		5	-5	2	2	0.5	0.5	0.75	0.4
72	72	0	0	4/4	3	1	Ger43				c	I		Ger43	Ger	vii	o	43	b3	V			Ger	1	0	0, -3, 6, -4		6	0	2	9	0.18181818181818182	1.125	2.875	0.28125
73	73	0	0	4/4	3	1	i}				c	I		i		i						}	m	1	0	0, -3, 1		0	0	0	8	0.0	0.0	5.0	0.0
