mc	mn	quarterbeats	duration_qb	mc_onset	mn_onset	timesig	staff	voice	label	globalkey	localkey	pedal	chord	special	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
40	40	190	4.0	0	0	3/2	3	2	i	c	i		i		i							m	1	1	0, -3, 1		0	0
40	40	194	2.0	1	1	3/2	3	2	V7	c	i		V7		V		7					Mm7	1	1	1, 5, 2, -1		1	1
41	41	196	4.0	0	0	3/2	3	2	i	c	i		i		i							m	1	1	0, -3, 1		0	0
41	41	200	2.0	1	1	3/2	3	2	V7	c	i		V7		V		7					Mm7	1	1	1, 5, 2, -1		1	1
42	42	202	2.0	0	0	4/4	3	1	i	c	i		i		i							m	1	1	0, -3, 1		0	0
42	42	204	1.0	1/2	1/2	4/4	3	1	VI	c	i		VI		VI							M	1	1	-4, 0, -3		-4	-4
42	42	205	1.0	3/4	3/4	4/4	3	1	iv	c	i		iv		iv							m	1	1	-1, -4, 0		-1	-1
43	43	206	2.0	0	0	4/4	3	1	i	c	i		i		i							m	1	1	0, -3, 1		0	0
43	43	208	2.0	1/2	1/2	4/4	3	1	V7	c	i		V7		V		7					Mm7	1	1	1, 5, 2, -1		1	1
44	44	210	2.0	0	0	4/4	3	1	V(64)	c	i		V(64)		V			64				M	1	1	1, 0, -3		1	1
44	44	212	2.0	1/2	1/2	4/4	3	1	V7	c	i		V7		V		7					Mm7	1	1	1, 5, 2, -1		1	1
45	45	214	2.0	0	0	4/4	3	1	V(64)	c	i		V(64)		V			64				M	1	1	1, 0, -3		1	1
45	45	216	6.0	1/2	1/2	4/4	3	1	V7	c	i		V7		V		7					Mm7	1	1	1, 5, 2, -1		1	1
47	47	222	2.0	0	0	4/4	3	1	V(64)	c	i		V(64)		V			64				M	1	1	1, 0, -3		1	1
47	47	224	2.0	1/2	1/2	4/4	3	1	V	c	i		V		V							M	1	1	1, 5, 2		1	1
48	48	226	0.0	0	0	3/2	3	1	v/v	c	i		v/v		v				v			m	1	1	2, -1, 3		2	2
48	48	226	6.0	0	0	3/2	3	2	v[v	c	i	v	v		v							m	1	1	1, -2, 2		1	1
49	49	232	0.0	0	0	3/2	3	1	v	c	i	v	v		v							m	1	1	1, -2, 2		1	1
49	49	232	6.0	0	0	3/2	3	1	v/v	c	i	v	v/v		v				v			m	1	1	2, -1, 3		2	2
50	50	238	2.0	0	0	3/2	3	2	v	c	i	v	v		v							m	1	1	1, -2, 2		1	1
50	50	240	4.0	1/2	1/2	3/2	3	1	V7]	c	i	v	V7		V		7					Mm7	1	1	1, 5, 2, -1		1	1
51	51	244	6.0	0	0	3/2	3	2	VI[VI|DC	c	i	VI	VI		VI					DC		M	1	1	-4, 0, -3		-4	-4
52	52	250	6.0	0	0	3/2	3	1	IV64/VI	c	i	VI	IV64/VI		IV		64		VI			M	1	1	-4, -5, -1		-5	-4
53	53	256	6.0	0	0	3/2	3	1	viio7/VI	c	i	VI	viio7/VI		vii	o	7		VI			o7	1	1	1, -2, -5, -8		1	1
54	54	262	6.0	0	0	3/2	3	1	VI]	c	i	VI	VI		VI							M	1	1	-4, 0, -3		-4	-4
55	55	268	4.0	0	0	3/2	3	1	V43/iv	c	i		V43/iv		V		43		iv			Mm7	1	1	1, -2, 0, 4		0	1
55	55	272	2.0	1	1	3/2	3	1	ii65/VI	c	i		ii65/VI		ii		65		VI			mm7	1	1	-5, -1, -4, -2		-2	-5
56	56	274	4.0	0	0	3/2	3	1	V7/VII	c	i		V7/VII		V		7		VII			Mm7	1	1	-1, 3, 0, -3		-1	-1
56	56	278	2.0	1	1	3/2	3	1	bVI/VII	c	i		bVI/VII		bVI				VII			M	1	1	-6, -2, -5		-6	-6
57	57	280	6.0	0	0	3/2	3	1	V65/VI	c	i		V65/VI		V		65		VI			Mm7	1	1	1, -2, -5, -3		-3	1
58	58	286	4.0	0	0	4/4	3	1	viio2(9)/V	c	i		viio2(9)/V		vii	o	2	9	V			o7	1	1	-3, 6, 3, 0	1	6	-3
59	59	290	8.0	0	0	4/4	3	1	V7	c	i		V7		V		7					Mm7	1	1	1, 5, 2, -1		1	1
60	60	298	2.0	1	1	3/2	3	1	bII6	c	i		bII6		bII		6					M	1	1	-1, -4, -5		-5	-1
61	61	300	4.0	0	0	3/2	3	1	V(64)	c	i		V(64)		V			64				M	1	1	1, 0, -3		1	1
61	61	304	2.0	1	1	3/2	3	2	V	c	i		V		V							M	1	1	1, 5, 2		1	1
62	62	306	4.0	0	0	3/2	3	1	i6	c	i		i6		i		6					m	1	1	-3, 1, 0		0	-3
62	62	310	2.0	1	1	3/2	3	1	iv6	c	i		iv6		iv		6					m	1	1	-4, 0, -1		-1	-4
63	63	312	2.0	0	0	3/2	3	1	iv	c	i		iv		iv							m	1	1	-1, -4, 0		-1	-1
63	63	314	4.0	1/2	1/2	3/2	3	1	V7	c	i		V7		V		7					Mm7	1	1	1, 5, 2, -1		1	1
64	64	318	2.0	0	0	3/2	3	2	i[i|PAC}{	c	i	i	i		i					PAC	}{	m	1	1	0, -3, 1		0	0
64	64	320	4.0	1/2	1/2	3/2	3	2	V	c	i	i	V		V							M	1	1	1, 5, 2		1	1
65	65	324	2.0	0	0	4/4	3	3	i	c	i	i	i		i							m	1	1	0, -3, 1		0	0
65	65	326	6.0	1/2	1/2	4/4	3	3	V]	c	i	i	V		V							M	1	1	1, 5, 2		1	1
67	67	332	3.0	0	0	4/4	3	3	i	c	i		i		i							m	1	1	0, -3, 1		0	0
67	67	335	1.0	3/4	3/4	4/4	3	3	VI64	c	i		VI64		VI		64					M	1	1	-3, -4, 0		-4	-3
68	68	336	4.0	0	0	4/4	3	2	V(64)	c	i		V(64)		V			64				M	1	1	1, 0, -3		1	1
69	69	340	8.0	0	0	4/4	3	2	V|HC}	c	i		V		V					HC	}	M	1	1	1, 5, 2		1	1
