mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	timesig	staff	voice	label	globalkey	localkey	pedal	chord	special	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
50	50	198	198	4.0	0	0	4/4	3	1	Ger43	c	v	V	Ger43	Ger	vii	o	43	b3	V			Ger	1	1	0, -3, 6, -4		6	0
51	51	202	202	1.0	0	0	4/4	3	2	v(11b97)	c	v	V	v(11b97)		v			11b97				m	1	1	1, -2, 2	0, -11, -1	1	1
51	51	203	203	3.0	1/4	1/4	4/4	3	2	v(b97)	c	v	V	v(b97)		v			b97				m	1	1	1, -2, 2	-11, -1	1	1
52	52	206	206	2.0	0	0	4/4	3	2	VI6]	c	v	V	VI6		VI		6					M	1	1	0, -3, -4		-4	0
52	52	208	208	2.0	1/2	1/2	4/4	3	1	iv6	c	v		iv6		iv		6					m	1	1	-4, 0, -1		-1	-4
53	53	210	210	1.0	0	0	4/4	3	3	viio7/III	c	v		viio7/III		vii	o	7		III			o7	1	1	2, -1, -4, -7		2	2
53	53	211	211	1.0	1/4	1/4	4/4	3	3	V7/VI	c	v		V7/VI		V		7		VI			Mm7	1	1	-3, 1, -2, -5		-3	-3
53	53	212	212	1.0	1/2	1/2	4/4	3	3	iv64	c	v		iv64		iv		64					m	1	1	0, -1, -4		-1	0
53	53	213	213	1.0	3/4	3/4	4/4	3	3	V2/VI	c	v		V2/VI		V		2		VI			Mm7	1	1	-5, -3, 1, -2		-3	-5
54	54	214	214	4.0	0	0	4/4	3	2	V7(b6)/III	c	v		V7(b6)/III		V		7	b6	III			Mm7	1	1	-2, 2, -6, -4		-2	-2
55	55	218	218	4.0	0	0	4/4	3	1	IV/bII	c	v		IV/bII		IV				bII			M	1	1	-6, -2, -5		-6	-6
56	56	222	222	3.0	0	0	4/4	3	1	V7(b13)/VI	c	v		V7(b13)/VI		V		7	b13	VI			Mm7	1	1	-3, 1, -2, -5	-7	-3	-3
56	56	225	225	1.0	3/4	3/4	4/4	3	1	V7/VI	c	v		V7/VI		V		7		VI			Mm7	1	1	-3, 1, -2, -5		-3	-3
57	57	226	226	4.0	0	0	4/4	3	1	vi7/i	c	v		vi7/i		vi		7		i			mm7	1	1	-4, -7, -3, -6		-4	-4
58	58	230	230	4.0	0	0	4/4	3	1	I.iii64	c	I		iii64		iii		64					m	1	0	5, 4, 1		4	5
59	59	234	234	4.0	0	0	4/4	3	1	vi7	c	I		vi7		vi		7					mm7	1	0	3, 0, 4, 1		3	3
60	60	238	238	4.0	0	0	4/4	3	1	ii%7	c	I		ii%7		ii	%	7					%7	1	0	2, -1, -4, 0		2	2
61	61	242	242	4.0	0	0	4/4	3	1	V7(13)	c	I		V7(13)		V		7	13				Mm7	1	0	1, 5, 2, -1	4	1	1
62	62	246	246	3.0	0	0	4/4	3	1	I+	c	I		I+		I	+						+	1	0	0, 4, 8		0	0
62	62	249	249	1.0	3/4	3/4	4/4	3	1	iii7	c	I		iii7		iii		7					mm7	1	0	4, 1, 5, 2		4	4
63	63	250	250	3.0	0	0	4/4	3	1	ii65	c	I		ii65		ii		65					mm7	1	0	-1, 3, 0, 2		2	-1
63	63	253	253	1.0	3/4	3/4	4/4	3	1	V7(9)/iii	c	I		V7(9)/iii		V		7	9	iii			Mm7	1	0	5, 9, 6, 3	0	5	5
64	64	254	254	3.0	0	0	4/4	3	2	I6	c	I		I6		I		6					M	1	0	4, 1, 0		0	4
64	64	257	257	1.0	3/4	3/4	4/4	3	2	V7(9)/ii	c	I		V7(9)/ii		V		7	9	ii			Mm7	1	0	3, 7, 4, 1	-2	3	3
65	65	258	258	3.0	0	0	4/4	3	2	V(6)/V	c	I		V(6)/V		V			6	V			M	1	0	2, 6, 5		2	2
65	65	261	261	1.0	3/4	3/4	4/4	3	2	Ger65	c	I		Ger65	Ger	vii	o	65	b3	V			Ger	1	0	-4, 0, -3, 6		6	-4
66	66	262	262	6.0	0	0	4/4	3	2	V(64)	c	I		V(64)		V			64				M	1	0	1, 0, 4		1	1
67	67	268	268	2.0	1/2	1/2	4/4	3	1	#viio7/ii	c	I		#viio7/ii		#vii	o	7		ii			o7	1	0	7, 4, 1, -2		7	7
68	68	270	270	0.0	0	0	4/4	3	1	V43(13)	c	I		V43(13)		V		43	13				Mm7	1	0	2, -1, 1, 5	4	1	2
68	68	270	270	6.0	0	0	4/4	3	1	V43	c	I		V43		V		43					Mm7	1	0	2, -1, 1, 5		1	2
70	70	276	276	2.0	0	0	4/4	3	1	Fr6/iv|EC	c	I		Fr6/iv	Fr	V		43	b5	V/iv	EC		Fr	1	0	-5, -1, 1, 5		1	-5
70	70	278	278	6.0	1/2	1/2	4/4	3	1	Ger6/iv	c	I		Ger6/iv	Ger	vii	o	65	b3	V/iv			Ger	1	0	-5, -1, -4, 5		5	-5
72	72	284	284	4.0	0	0	4/4	3	1	Ger43	c	I		Ger43	Ger	vii	o	43	b3	V			Ger	1	0	0, -3, 6, -4		6	0
73	73	288	288	8.0	0	0	4/4	3	1	i}	c	I		i		i						}	m	1	0	0, -3, 1		0	0
