mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	timesig	staff	voice	label	alt_label	globalkey	localkey	pedal	chord	special	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
40	40	158	158	2.0	1/2	1/2	4/4	3	1	viio7		d	VI		viio7		vii	o	7					o7	1	0	5, 2, -1, -4		5	5
41	41	160	160	4.0	0	0	4/4	3	2	I|IAC}{		d	VI		I		I					IAC	}{	M	1	0	0, 4, 1		0	0
42	42	164	164	4.0	0	0	4/4	3	1	V7		d	VI		V7		V		7					Mm7	1	0	1, 5, 2, -1		1	1
43	43	168	168	2.0	0	0	4/4	3	2	I		d	VI		I		I							M	1	0	0, 4, 1		0	0
43	43	170	170	2.0	1/2	1/2	4/4	3	2	V7/ii		d	VI		V7/ii		V		7		ii			Mm7	1	0	3, 7, 4, 1		3	3
44	44	172	172	4.0	0	0	4/4	3	2	V7/V|HC}		d	VI		V7/V		V		7		V	HC	}	Mm7	1	0	2, 6, 3, 0		2	2
45	45	176	176	4.0	0	0	4/4	3	2	i.V{		d	i		V		V						{	M	1	1	1, 5, 2		1	1
46	46	180	180	4.0	0	0	4/4	3	2	III		d	i		III		III							M	1	1	-3, 1, -2		-3	-3
47	47	184	184	4.0	0	0	4/4	3	1	V6		d	i		V6		V		6					M	1	1	5, 2, 1		1	5
48	48	188	188	4.0	0	0	4/4	3	1	i64		d	i		i64		i		64					m	1	1	1, 0, -3		0	1
49	49	192	192	4.0	0	0	4/4	3	1	i6		d	i		i6		i		6					m	1	1	-3, 1, 0		0	-3
50	50	196	196	4.0	0	0	4/4	3	1	i43		d	i		i43		i		43					mm7	1	1	1, -2, 0, -3		0	1
51	51	200	200	4.0	0	0	4/4	3	1	Ger7		d	i		Ger7	Ger	vii	o	7	b3	V			Ger	1	1	6, -4, 0, -3		6	6
52	52	204	204	4.0	0	0	4/4	3	2	iv		d	i		iv		iv							m	1	1	-1, -4, 0		-1	-1
53	53	208	208	4.0	0	0	4/4	3	2	iv6		d	i		iv6		iv		6					m	1	1	-4, 0, -1		-1	-4
54	54	212	212	4.0	0	0	4/4	3	1	i6		d	i		i6		i		6					m	1	1	-3, 1, 0		0	-3
55	55	216	216	4.0	0	0	4/4	3	1	V43/III		d	i		V43/III		V		43		III			Mm7	1	1	-1, -4, -2, 2		-2	-1
56	56	220	220	2.0	0	0	4/4	3	1	ii65/bII		d	i		ii65/bII		ii		65		bII			mm7	1	1	-6, -2, -5, -3		-3	-6
56	56	222	222	2.0	1/2	1/2	4/4	3	1	V/vii		d	i		V/vii		V				vii			M	1	1	-1, 3, 0		-1	-1
57	57	224	224	3.0	0	0	4/4	3	1	viio7/VI		d	i		viio7/VI		vii	o	7		VI			o7	1	1	1, -2, -5, -8		1	1
57	57	227	227	1.0	3/4	3/4	4/4	3	1	bII64		d	i		bII64		bII		64					M	1	1	-4, -5, -1		-5	-4
58	58	228	228	1.0	0	0	4/4	3	1	viio7/VI		d	i		viio7/VI		vii	o	7		VI			o7	1	1	1, -2, -5, -8		1	1
58	58	229	229	1.0	1/4	1/4	4/4	3	1	bII64		d	i		bII64		bII		64					M	1	1	-4, -5, -1		-5	-4
58	58	230	230	1.0	1/2	1/2	4/4	3	1	viio7/VI		d	i		viio7/VI		vii	o	7		VI			o7	1	1	1, -2, -5, -8		1	1
58	58	231	231	1.0	3/4	3/4	4/4	3	1	bII64		d	i		bII64		bII		64					M	1	1	-4, -5, -1		-5	-4
59	59	232	232	1.0	0	0	4/4	3	1	V6(+6)/vii		d	i		V6(+6)/vii		V		6	+6	vii			M	1	1	3, 0, -1	-5	-1	3
59	59	233	233	2.0	1/4	1/4	4/4	3	1	VI6/vii		d	i		VI6/vii		VI		6		vii			M	1	1	-2, -5, -6		-6	-2
59	59	235	235	1.0	3/4	3/4	4/4	3	1	V65		d	i		V65		V		65					Mm7	1	1	5, 2, -1, 1		1	5
60	60	236	236	4.0	0	0	4/4	3	2	i[i|IAC}{		d	i	i	i		i					IAC	}{	m	1	1	0, -3, 1		0	0
61	61	240	240	4.0	0	0	4/4	3	2	VI6		d	i	i	VI6		VI		6					M	1	1	0, -3, -4		-4	0
62	62	244	244	8.0	0	0	4/4	3	2	#vi6		d	i	i	#vi6		#vi		6					m	1	1	0, 4, 3		3	0
64	64	252	252	2.0	0	0	4/4	3	2	VI6		d	i	i	VI6		VI		6					M	1	1	0, -3, -4		-4	0
64	64	254	254	2.0	1/2	1/2	4/4	3	2	V(+b974)		d	i	i	V(+b974)		V			+b974				M	1	1	1, 0, 2	-11, -1	1	1
65	65	256	256	2.0	0	0	4/4	3	2	VI6		d	i	i	VI6		VI		6					M	1	1	0, -3, -4		-4	0
65	65	258	258	2.0	1/2	1/2	4/4	3	1	V		d	i	i	V		V							M	1	1	1, 5, 2		1	1
66	66	260	260	2.0	0	0	4/4	3	3	VI6		d	i	i	VI6		VI		6					M	1	1	0, -3, -4		-4	0
66	66	262	262	2.0	1/2	1/2	4/4	3	2	V		d	i	i	V		V							M	1	1	1, 5, 2		1	1
67	67	264	264	4.0	0	0	4/4	3	1	iv64		d	i	i	iv64		iv		64					m	1	1	0, -1, -4		-1	0
68	68	268	268	24.0	0	0	4/4	3	2	ii%2		d	i	i	ii%2		ii	%	2					%7	1	1	0, 2, -1, -4		2	0
74	74	292	292	0.0	0	0	4/4	3	1	VII6		d	i	i	VII6		VII		6					M	1	1	2, -1, -2		-2	2
74	74	292	292	0.0	0	0	4/4	3	1	i64		d	i	i	i64		i		64					m	1	1	1, 0, -3		0	1
74	74	292	292	4.0	0	0	4/4	3	1	V65		d	i	i	V65		V		65					Mm7	1	1	5, 2, -1, 1		1	5
75	75	296	296	4.0	0	0	4/4	3	1	bII64		d	i	i	bII64		bII		64					M	1	1	-4, -5, -1		-5	-4
76	76	300	300	4.0	0	0	4/4	3	1	#viio7		d	i	i	#viio7		#vii	o	7					o7	1	1	5, 2, -1, -4		5	5
77	77	304	304	16.0	0	0	4/4	3	2	i		d	i	i	i		i							m	1	1	0, -3, 1		0	0
81	81	320	320	4.0	0	0	4/4	3	2	#viio7		d	i	i	#viio7		#vii	o	7					o7	1	1	5, 2, -1, -4		5	5
82	82	324	324	4.0	0	0	4/4	3	2	iio		d	i	i	iio		ii	o						o	1	1	2, -1, -4		2	2
83	83	328	328	2.0	0	0	4/4	3	2	VII		d	i	i	VII		VII							M	1	1	-2, 2, -1		-2	-2
83	83	330	330	2.0	1/2	1/2	4/4	3	1	V43		d	i	i	V43		V		43					Mm7	1	1	2, -1, 1, 5		1	2
84	84	332	332	2.0	0	0	4/4	3	2	i		d	i	i	i		i							m	1	1	0, -3, 1		0	0
84	84	334	334	2.0	1/2	1/2	4/4	3	1	iv		d	i	i	iv		iv							m	1	1	-1, -4, 0		-1	-1
85	85	336	336	4.0	0	0	4/4	3	1	i]		d	i	i	i		i							m	1	1	0, -3, 1		0	0
86	86	340	340	48.0	0	0	4/4	3	2	V7(b9)		d	i		V7(b9)		V		7	b9				Mm7	1	1	1, 5, 2, -1	-11	1	1
98	98	388	388	4.0	0	0	4/4	3	1	I.iii6		d	I		iii6		iii		6					m	1	0	1, 5, 4		4	1
99	99	392	392	4.0	0	0	4/4	3	1	III6		d	I		III6		III		6					M	1	0	8, 5, 4		4	8
100	100	396	396	3.0	0	0	4/4	3	1	vii%7(9)/V		d	I		vii%7(9)/V		vii	%	7	9	V			%7	1	0	6, 3, 0, 4	1	6	6
100	100	399	399	8.0	3/4	3/4	4/4	3	1	V[I64		d	I	V	I64		I		64					M	1	0	1, 0, 4		0	1
102	102	407	407	1.0	3/4	3/4	4/4	3	1	V43/IV		d	I	V	V43/IV		V		43		IV			Mm7	1	0	1, -2, 0, 4		0	1
103	103	408	408	4.0	0	0	4/4	3	1	IV6(9#4b3)		d	I	V	IV6(9#4b3)		IV		6	9#4b3				M	1	0	-4, 12, -1	1	-1	-4
104	104	412	412	3.0	0	0	4/4	3	1	I64		d	I	V	I64		I		64					M	1	0	1, 0, 4		0	1
104	104	415	415	1.0	3/4	3/4	4/4	3	1	V43/IV		d	I	V	V43/IV		V		43		IV			Mm7	1	0	1, -2, 0, 4		0	1
105	105	416	416	3.0	0	0	4/4	3	1	IV6(9#87)		d	I	V	IV6(9#87)		IV		6	9#87				M	1	0	3, 0, 4	1	-1	3
105	105	419	419	1.0	3/4	3/4	4/4	3	1	I6		d	I	V	I6		I		6					M	1	0	4, 1, 0		0	4
106	106	420	420	8.0	0	0	4/4	3	1	V(4)		d	I	V	V(4)		V			4				M	1	0	1, 0, 2		1	1
108	108	428	428	8.0	0	0	4/4	3	1	V		d	I	V	V		V							M	1	0	1, 5, 2		1	1
110	110	436	436	8.0	0	0	4/4	3	1	V(6)		d	I	V	V(6)		V			6				M	1	0	1, 5, 4		1	1
112	112	444	444	4.0	0	0	4/4	3	1	V		d	I	V	V		V							M	1	0	1, 5, 2		1	1
113	113	448	448	4.0	0	0	4/4	3	1	IV64/V		d	I	V	IV64/V		IV		64		V			M	1	0	1, 0, 4		0	1
114	114	452	452	4.0	0	0	4/4	3	1	I/V		d	I	V	I/V		I				V			M	1	0	1, 5, 2		1	1
115	115	456	456	2.0	0	0	4/4	3	1	V2/V		d	I	V	V2/V		V		2		V			Mm7	1	0	0, 2, 6, 3		2	0
115	115	458	458	2.0	1/2	1/2	4/4	3	2	I/V		d	I	V	I/V		I				V			M	1	0	1, 5, 2		1	1
116	116	460	460	2.0	0	0	4/4	3	2	IV64/V		d	I	V	IV64/V		IV		64		V			M	1	0	1, 0, 4		0	1
116	116	462	462	1.0	1/2	1/2	4/4	3	2	V7/V		d	I	V	V7/V		V		7		V			Mm7	1	0	2, 6, 3, 0		2	2
116	116	463	463	1.0	3/4	3/4	4/4	3	2	I/V		d	I	V	I/V		I				V			M	1	0	1, 5, 2		1	1
117	117	464	464	2.0	0	0	4/4	3	1	IV64/V		d	I	V	IV64/V		IV		64		V			M	1	0	1, 0, 4		0	1
117	117	466	466	2.0	1/2	1/2	4/4	3	1	V(6)/V]		d	I	V	V(6)/V		V			6	V			M	1	0	2, 6, 5		2	2
118	118	468	468	2.0	0	0	4/4	3	1	#viio7/vi		d	I		#viio7/vi		#vii	o	7		vi			o7	1	0	8, 5, 2, -1		8	8
118	118	470	470	1.0	1/2	1/2	4/4	3	1	vi		d	I		vi		vi							m	1	0	3, 0, 4		3	3
118	118	471	471	1.0	3/4	3/4	4/4	3	1	V+		d	I		V+		V	+						+	1	0	1, 5, 9		1	1
119	119	472	472	8.0	0	0	4/4	3	1	I[I|EC		d	I	I	I		I					EC		M	1	0	0, 4, 1		0	0
121	121	480	480	4.0	0	0	4/4	3	1	IV		d	I	I	IV		IV							M	1	0	-1, 3, 0		-1	-1
122	122	484	484	0.0	0	0	4/4	3	1	I		d	I	I	I		I							M	1	0	0, 4, 1		0	0
122	122	484	484	4.0	0	0	4/4	3	1	V7/IV		d	I	I	V7/IV		V		7		IV			Mm7	1	0	0, 4, 1, -2		0	0
123	123	488	488	4.0	0	0	4/4	3	2	ii		d	I	I	ii		ii							m	1	0	2, -1, 3		2	2
124	124	492	492	4.0	0	0	4/4	3	2	I|PC}		d	I	I	I		I					PC	}	M	1	0	0, 4, 1		0	0
124	124	495	495	0.0	3/4	3/4	4/4	3	1	{		d	I	I									{		1	0				
125	125	496	496	2.0	0	0	4/4	3	2	V		d	I	I	V		V							M	1	0	1, 5, 2		1	1
125	125	498	498	2.0	1/2	1/2	4/4	3	1	I		d	I	I	I		I							M	1	0	0, 4, 1		0	0
126	126	500	500	3.0	0	0	4/4	3	2	V		d	I	I	V		V							M	1	0	1, 5, 2		1	1
126	126	503	503	1.0	3/4	3/4	4/4	3	1	I		d	I	I	I		I							M	1	0	0, 4, 1		0	0
127	127	504	504	3.0	0	0	4/4	3	2	ii2		d	I	I	ii2		ii		2					mm7	1	0	0, 2, -1, 3		2	0
127	127	507	507	1.0	3/4	3/4	4/4	3	1	V2		d	I	I	V2		V		2					Mm7	1	0	-1, 1, 5, 2		1	-1
128	128	508	508	2.0	0	0	4/4	3	2	V7(b9)/IV]		d	I	I	V7(b9)/IV		V		7	b9	IV			Mm7	1	0	0, 4, 1, -2	-5	0	0
128	128	510	510	1.0	1/2	1/2	4/4	3	1	ii		d	I		ii		ii							m	1	0	2, -1, 3		2	2
128	128	511	511	1.0	3/4	3/4	4/4	3	1	V7/vi		d	I		V7/vi		V		7		vi			Mm7	1	0	4, 8, 5, 2		4	4
129	129	512	512	2.0	0	0	4/4	3	2	IV		d	I		IV		IV							M	1	0	-1, 3, 0		-1	-1
129	129	514	514	2.0	1/2	1/2	4/4	3	2	V7/ii		d	I		V7/ii		V		7		ii			Mm7	1	0	3, 7, 4, 1		3	3
130	130	516	516	4.0	0	0	4/4	3	3	V/V		d	I		V/V		V				V			M	1	0	2, 6, 3		2	2
131	131	520	520	2.0	0	0	4/4	3	1	V(4)		d	I		V(4)		V			4				M	1	0	1, 0, 2		1	1
131	131	522	522	2.0	1/2	1/2	4/4	3	2	V(64)		d	I		V(64)		V			64				M	1	0	1, 0, 4		1	1
132	132	524	524	4.0	0	0	4/4	3	2	V7		d	I		V7		V		7					Mm7	1	0	1, 5, 2, -1		1	1
133	133	528	528	28.0	0	0	4/4	3	1	I|PAC}		d	I		I		I					PAC	}	M	1	0	0, 4, 1		0	0
